register,name,alt_name,einheit,quelle,typ,type_code,fw_scale,fw_scale_code,anzeige_faktor,elem_size,count,belegt_regs,teil_von,source_ptr_v150,konfidenz,beispiel_entladen,beispiel_laden,v_entladen,v_laden,v_ref_v150,v_dc_entladen,v_backup,v_unter_dod,v_laden_6pack,v_bat_ab,v_boot,min_all,max_all,n_werte,n_logs,notiz
41610,schedule_power_10,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014DF6,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 10 | SRAM-Ziel 0x20014DF6 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41611,schedule_power_11,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014DF8,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 11 | SRAM-Ziel 0x20014DF8 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41612,schedule_power_12,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014DFA,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 12 | SRAM-Ziel 0x20014DFA | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41613,schedule_power_13,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014DFC,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 13 | SRAM-Ziel 0x20014DFC | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41614,schedule_power_14,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014DFE,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 14 | SRAM-Ziel 0x20014DFE | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41615,schedule_power_15,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E00,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 15 | SRAM-Ziel 0x20014E00 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41616,schedule_power_16,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E02,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 16 | SRAM-Ziel 0x20014E02 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41617,schedule_power_17,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E04,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 17 | SRAM-Ziel 0x20014E04 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41618,schedule_power_18,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E06,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 18 | SRAM-Ziel 0x20014E06 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41619,schedule_power_19,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E08,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 19 | SRAM-Ziel 0x20014E08 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41620,schedule_power_20,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E0A,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 20 | SRAM-Ziel 0x20014E0A | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41621,schedule_power_21,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E0C,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 21 | SRAM-Ziel 0x20014E0C | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41622,schedule_power_22,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E0E,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 22 | SRAM-Ziel 0x20014E0E | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41623,schedule_power_23,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E10,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 23 | SRAM-Ziel 0x20014E10 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41624,schedule_power_24,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E12,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 24 | SRAM-Ziel 0x20014E12 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41625,schedule_power_25,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E14,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 25 | SRAM-Ziel 0x20014E14 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41626,schedule_power_26,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E16,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 26 | SRAM-Ziel 0x20014E16 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41627,schedule_power_27,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E18,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 27 | SRAM-Ziel 0x20014E18 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41628,schedule_power_28,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E1A,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 28 | SRAM-Ziel 0x20014E1A | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41629,schedule_power_29,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E1C,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 29 | SRAM-Ziel 0x20014E1C | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41630,schedule_power_30,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E1E,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 30 | SRAM-Ziel 0x20014E1E | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
41631,schedule_power_31,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x20014E20,write-handler,,,,,0,,,,,,,0,0,1,1,"WRITE/Config. Zeitplan-Leistung Index 31 (letzter) | SRAM-Ziel 0x20014E20 | Werte: u16 Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
42000,update_mode_status,rs485_control_mode,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014CFD,write-handler,,,,,21947,,21930,21947,21947,,,0,21947,1220,15,"WRITE/Config. Update/Modus-Status (lesen und schreiben) | SRAM-Ziel 0x20014CFD | Werte: 0x55AA=Modus auf 0x0A setzen | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 21930 (0x55AA)"
42010,force_mode,force_mode,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20000349,write-handler,,,2,1,0,1,2,0,0,0,0,0,2,1437,27,"WRITE/Config. Lade-/Entlade-Zwangsmodus | SRAM-Ziel 0x20000349 | Werte: 0=keine Vorgabe | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 1 (0x0001)"
42011,charge_target_soc,charge_to_soc,%,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x2000034A,write-handler,,,0,0,0,0,0,0,0,0,0,0,0,1433,27,"WRITE/Config. Lade-Ziel-SOC in Prozent | SRAM-Ziel 0x2000034A | Werte: 13-100 (%) | Write-Only: Nein. Verifiziert 2026-08-22 am Geraet: Setzen auf 70 loest sofort eine Entladung aus, die bei SoC 70 stoppt - also eine Zielgrenze, kein Entladeboden. NICHT verwechseln mit der Backup-Reserve (SRAM 0x2000012C, EEPROM 0x201, nur ueber MQTT/BLE/Textkonsole setzbar, kein Modbus-Register). Siehe Register_Persistenz_RAM_vs_EEPROM_v150.md, Nachtrag. | LIVE-SCAN 2026-08-22: lesbar, Wert 100 (0x0064)"
42020,charge_power_limit,set_charge_power,W,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x2000034C,write-handler,,,0,2200,0,2,0,0,0,,,0,2500,1322,22,"WRITE/Config. Lade-Leistungsvorgabe | SRAM-Ziel 0x2000034C | Werte: 0-2500 (W) | Write-Only: Nein | NAME KORRIGIERT 2026-08-22 (war vertauscht): Write_Handler Zeile - ruft SRAM 0x2000034C (charge_power_limit laut FW-Kopfkommentar [KORR.]) auf. Der Micro-Dispatcher (EMS_Inverter_CAN_Dispatcher 0x08001940) belegt CAN-Funktionscode 0x03 = MaxDischargePower und 0x04 = MaxChargePower. Unabhaengig live bestaetigt: bei eingestellter LADEleistung 1250 W lieferte 42020 den Wert 1250. | LIVE-SCAN 2026-08-22: lesbar, Wert 1250 (0x04E2)"
42021,discharge_power_limit,set_discharge_power,W,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x2000034E,write-handler,,,,,0,,2200,0,0,,,0,2500,1264,19,"WRITE/Config. Entlade-Leistungsvorgabe | SRAM-Ziel 0x2000034E | Werte: 0-2500 (W) | Write-Only: Nein | NAME KORRIGIERT 2026-08-22 (war vertauscht): Write_Handler Zeile - ruft SRAM 0x2000034E (discharge_power_limit laut FW-Kopfkommentar) auf. Der Micro-Dispatcher (EMS_Inverter_CAN_Dispatcher 0x08001940) belegt CAN-Funktionscode 0x03 = MaxDischargePower und 0x04 = MaxChargePower. Unabhaengig live bestaetigt: bei eingestellter LADEleistung 1250 W lieferte 42020 den Wert 1250. | LIVE-SCAN 2026-08-22: lesbar, Wert 100 (0x0064)"
43000,work_mode,user_work_mode,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014CFD,write-handler,,,1,0,0,0,1,0,0,,,0,1,1320,21,"WRITE/Config. Betriebsmodus / Inverter-Modus | SRAM-Ziel 0x20014CFD | Werte: 0=Eigenverbrauch (intern 0x01) | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 1 (0x0001)"
43100,slot1_days,schedule_1_days,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014CFE,write-handler,,,,,127,,127,127,127,,,0,127,1220,15,"WRITE/Config. Zeitplan Slot 1 — Tage/Typ | SRAM-Ziel 0x20014CFE | Werte: Byte-Wert (Wochentag-Bitmask o.ae.) | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43101,slot1_start_time,schedule_1_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D02,write-handler,,,0,0,0,1,0,0,0,,,0,1,1319,21,"WRITE/Config. Zeitplan Slot 1 — Startzeit | SRAM-Ziel 0x20014D02 | Werte: HHMM-Format: z.B. 0800=08:00 (HH<24 und MM<60) | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43102,slot1_end_time,schedule_1_end,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014D04,write-handler,,,,,2359,,0,0,2359,,,0,2359,1219,15,"WRITE/Config. Zeitplan Slot 1 — Endzeit | SRAM-Ziel 0x20014D04 | Werte: HHMM-Format: z.B. 2300=23:00 (HH<24 und MM<60) | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43103,slot1_power,schedule_1_power,W,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014D00,write-handler,,,,,2500,,2200,2200,65036,,,0,65036,1219,15,"WRITE/Config. Zeitplan Slot 1 — Leistung | SRAM-Ziel 0x20014D00 | Werte: -2500 bis +2500 (W, negativ=Laden) | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43104,slot1_enable,schedule_1_active,-,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20014CFF,write-handler,,,,,0,,0,0,1,,,0,1,1219,15,"WRITE/Config. Zeitplan Slot 1 — Aktivierung | SRAM-Ziel 0x20014CFF | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43105,slot2_days,schedule_2_days,-,FC06/FC10-Write (Write-Handler),bit,,,,,,,,,0x20014D08,write-handler,,,0,0,0,0,0,0,0,,,0,0,1319,21,"WRITE/Config. Zeitplan Slot 2 — Tage/Typ | SRAM-Ziel 0x20014D08 | Werte: Byte-Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43106,slot2_start_time,schedule_2_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D0C,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 2 — Startzeit | SRAM-Ziel 0x20014D0C | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43107,slot2_end_time,schedule_2_end,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D0E,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 2 — Endzeit | SRAM-Ziel 0x20014D0E | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43108,slot2_power,schedule_2_mode,W,FC06/FC10-Write (Write-Handler),int16,,,,,,,,,0x20014D0A,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 2 — Leistung | SRAM-Ziel 0x20014D0A | Werte: -2500 bis +2500 W | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43109,slot2_enable,schedule_2_enabled,-,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D09,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 2 — Aktivierung | SRAM-Ziel 0x20014D09 | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43110,slot3_days,schedule_3_days,-,FC06/FC10-Write (Write-Handler),bit,,,,,,,,,0x20014D12,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 3 — Tage/Typ | SRAM-Ziel 0x20014D12 | Werte: Byte-Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43111,slot3_start_time,schedule_3_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D16,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 3 — Startzeit | SRAM-Ziel 0x20014D16 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43112,slot3_end_time,schedule_3_end,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D18,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 3 — Endzeit | SRAM-Ziel 0x20014D18 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43113,slot3_power,schedule_3_mode,W,FC06/FC10-Write (Write-Handler),int16,,,,,,,,,0x20014D14,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 3 — Leistung | SRAM-Ziel 0x20014D14 | Werte: -2500 bis +2500 W | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43114,slot3_enable,schedule_3_enabled,-,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D13,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 3 — Aktivierung | SRAM-Ziel 0x20014D13 | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43115,slot4_days,schedule_4_days,-,FC06/FC10-Write (Write-Handler),bit,,,,,,,,,0x20014D1C,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 4 — Tage/Typ | SRAM-Ziel 0x20014D1C | Werte: Byte-Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43116,slot4_start_time,schedule_4_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D20,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 4 — Startzeit | SRAM-Ziel 0x20014D20 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43117,slot4_end_time,schedule_4_end,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D22,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 4 — Endzeit | SRAM-Ziel 0x20014D22 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43118,slot4_power,schedule_4_mode,W,FC06/FC10-Write (Write-Handler),int16,,,,,,,,,0x20014D1E,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 4 — Leistung | SRAM-Ziel 0x20014D1E | Werte: -2500 bis +2500 W | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43119,slot4_enable,schedule_4_enabled,-,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D1D,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 4 — Aktivierung | SRAM-Ziel 0x20014D1D | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43120,slot5_days,schedule_5_days,-,FC06/FC10-Write (Write-Handler),bit,,,,,,,,,0x20014D26,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 5 — Tage/Typ | SRAM-Ziel 0x20014D26 | Werte: Byte-Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43121,slot5_start_time,schedule_5_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D2A,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 5 — Startzeit | SRAM-Ziel 0x20014D2A | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43122,slot5_end_time,schedule_5_end,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D2C,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 5 — Endzeit | SRAM-Ziel 0x20014D2C | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43123,slot5_power,schedule_5_mode,W,FC06/FC10-Write (Write-Handler),int16,,,,,,,,,0x20014D28,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 5 — Leistung | SRAM-Ziel 0x20014D28 | Werte: -2500 bis +2500 W | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43124,slot5_enable,schedule_5_enabled,-,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D27,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 5 — Aktivierung | SRAM-Ziel 0x20014D27 | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43125,slot6_days,schedule_6_days,-,FC06/FC10-Write (Write-Handler),bit,,,,,,,,,0x20014D30,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 6 — Tage/Typ | SRAM-Ziel 0x20014D30 | Werte: Byte-Wert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43126,slot6_start_time,schedule_6_start,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D34,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 6 — Startzeit | SRAM-Ziel 0x20014D34 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43127,slot6_end_time,schedule_6_end,min,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D36,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 6 — Endzeit | SRAM-Ziel 0x20014D36 | Werte: HHMM-Format | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43128,slot6_power,schedule_6_mode,W,FC06/FC10-Write (Write-Handler),int16,,,,,,,,,0x20014D32,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 6 — Leistung | SRAM-Ziel 0x20014D32 | Werte: -2500 bis +2500 W | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
43129,slot6_enable,schedule_6_enabled,-,FC06/FC10-Write (Write-Handler),uint,,,,,,,,,0x20014D31,write-handler,,,0,0,0,0,0,0,0,,,0,0,1315,21,"WRITE/Config. Zeitplan Slot 6 — Aktivierung | SRAM-Ziel 0x20014D31 | Werte: 0=deaktiviert | Write-Only: Nein | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
44002,max_charge_power,max_charge_power,W,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20000156,write-handler,,,0,0,0,0,0,0,0,0,0,0,127,1438,27,"WRITE/Config. Maximale Ladeleistung | SRAM-Ziel 0x20000156 | Werte: 0-2500 (W) | Write-Only: Nein | NAME KORRIGIERT 2026-08-22 (war vertauscht): Write_Handler Zeile 560 ruft Inverter_Write_Reg_0x04_U32Value (CAN 0x04) + Config_Write_U16_0x202 auf. Der Micro-Dispatcher (EMS_Inverter_CAN_Dispatcher 0x08001940) belegt CAN-Funktionscode 0x03 = MaxDischargePower und 0x04 = MaxChargePower. Unabhaengig live bestaetigt: bei eingestellter LADEleistung 1250 W lieferte 42020 den Wert 1250. | LESEWERT IST EIN RAM-SPIEGEL: Der Lesezweig gibt DAT_080529bc zurueck, das nur beim Modbus-SCHREIBEN gesetzt wird. Nach einem Geraeteneustart steht dort 0, obwohl im EEPROM (0x202 bzw. 0x204) noch der echte Grenzwert liegt. Das erklaert, warum die Werte in der Integration nach jedem Neustart auf 0 stehen. | LIVE-SCAN 2026-08-22: lesbar, Wert 0 (0x0000)"
44003,max_discharge_power,max_discharge_power,W,FC06/FC10-Write (Write-Handler),uint16,,,,,,,,,0x20000158,write-handler,,,0,0,0,0,0,0,0,0,0,0,0,1437,27,"WRITE/Config. Maximale Entladeleistung | SRAM-Ziel 0x20000158 | Werte: 0-2500 (W) | Write-Only: Nein | NAME KORRIGIERT 2026-08-22 (war vertauscht): Write_Handler Zeile 575 ruft Inverter_Write_Reg_0x03_U32Value (CAN 0x03) + Config_Write_U16 auf. Der Micro-Dispatcher (EMS_Inverter_CAN_Dispatcher 0x08001940) belegt CAN-Funktionscode 0x03 = MaxDischargePower und 0x04 = MaxChargePower. Unabhaengig live bestaetigt: bei eingestellter LADEleistung 1250 W lieferte 42020 den Wert 1250. | LESEWERT IST EIN RAM-SPIEGEL: Der Lesezweig gibt DAT_080529bc zurueck, das nur beim Modbus-SCHREIBEN gesetzt wird. Nach einem Geraeteneustart steht dort 0, obwohl im EEPROM (0x202 bzw. 0x204) noch der echte Grenzwert liegt. Das erklaert, warum die Werte in der Integration nach jedem Neustart auf 0 stehen. | LIVE-SCAN 2026-08-22: lesbar, Wert 2500 (0x09C4)"
45000,cmd_system_control,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,0x200002B4,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. System-Steuerkommando | SRAM-Ziel 0x200002B4 | Werte: 0x55EE=Modus A (FUN_08005f94(0)) | Write-Only: Ja | LIVE-SCAN 2026-08-22: Beim Lesen bricht die Modbus-Verbindung ab. Die Liveness-Probe (Register 37012) antwortete unmittelbar danach nicht mehr, ein Reconnect war noetig. NICHT lesen und NICHT in eine Poll-Liste aufnehmen -- genau dieses Verhalten hat die Haenger der Home-Assistant-Integration ausgeloest."
45001,cmd_reset_init,,,FC06/FC10-Write (Write-Handler),,,,,,,,,,—,write-handler,,,,,,,,,,,,,,0,0,"WRITE/Config. System-Reset/Init ausfuehren | SRAM-Ziel — | Werte: beliebiger Wert (Kommando wird sofort ausgefuehrt) | Write-Only: Ja | KANN KEINEN WERT LIEFERN (statisch belegt 2026-08-22): Der Lesepfad FC03_Read_Handler (0x0801F06C) -> Write_Handler(buf, reg, param_3=0) endet fuer dieses Register in 'if (param_3 == 0) { return 3; }' (Write_Handler Zeile 607) bzw. in 'if (param_3 != 0) { ...Aktion...; return 0; } return 3;'. Der Rueckgabewert 3 wird vom Read-Handler zu einer Modbus-Exception. Es gibt keinen Zweig, der einen Wert in den Antwortpuffer schreibt. Gegenprobe: in keinem der 30 Scan-Logs hat dieses Register je geantwortet. NICHT in eine Poll-Liste aufnehmen -- eine Exception im Block-Read reisst die ganze Abfrage mit. | LIVE-SCAN 2026-08-22: Beim Lesen bricht die Modbus-Verbindung ab. Die Liveness-Probe (Register 37012) antwortete unmittelbar danach nicht mehr, ein Reconnect war noetig. NICHT lesen und NICHT in eine Poll-Liste aufnehmen -- genau dieses Verhalten hat die Haenger der Home-Assistant-Integration ausgeloest."
